text,favorited,favoriteCount,replyToSN,created,truncated,replyToSID,id,replyToUID,statusSource,screenName,retweetCount,isRetweet,retweeted,longitude,latitude
$Aapl savory or succulent,FALSE,1,NA,01-08-2017 20:07,FALSE,NA,8.92477E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",FigureNyenterms,0,FALSE,FALSE,NA,NA
@morro84 that's just an ignorant comment. $AAPL the only way it becomes a penny stock is the day the entire financial system collapses.,FALSE,1,Morro84,01-08-2017 20:07,FALSE,NA,8.92477E+17,99361076,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",whatdoiknw99,0,FALSE,FALSE,NA,NA
"Dow closes at another record at 21,962.48 ‚¨ÜÔ∏è 71.23. Will $AAPL earnings tip us to #DOW22K tomorrow? Prob not. (Will go to 22K regardless.)",FALSE,2,NA,01-08-2017 20:07,FALSE,NA,8.92477E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",HithaHerzog,0,FALSE,FALSE,NA,NA
"wonder what yolo wolf is doing today
$AAPL https://t.co/kpJb81lqLx",FALSE,0,NA,01-08-2017 20:07,FALSE,NA,8.92477E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HotRodBlago30,1,FALSE,FALSE,NA,NA
"Sold the puts on my $aapl Strip right before close. All in on calls now. Come on, Tim Cook. Deliver! https://t.co/FgaYlF7mhd",FALSE,4,NA,01-08-2017 20:07,FALSE,NA,8.92477E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",NishantGogna,0,FALSE,FALSE,NA,NA
"RT @AnthonyMaceroni: $AAPL past #earnings stats;
Implied move weekly: 3.65% https://t.co/kEQLgZ2CC5",FALSE,0,NA,01-08-2017 20:07,FALSE,NA,8.92477E+17,NA,"<a href=""https://medium.com/@marketshill"" rel=""nofollow"">Twitter Web Client (MH)</a>",MarketsHill,5,TRUE,FALSE,NA,NA
@jmtrader15 @TraderNickyBAT Yes $AAPL,FALSE,1,jmtrader15,01-08-2017 20:07,FALSE,8.92476E+17,8.92477E+17,3292945212,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Tony_BATtista,0,FALSE,FALSE,NA,NA
$AAPL books supports 146.86  PP 149.06 Res 150.00 https://t.co/FG6KHnrChR,FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JamesHoward18,0,FALSE,FALSE,NA,NA
"Even for me, not the time to gamble an $AAPL E.R. It's not like it die after tonight or it'll ""Icarus"" either. i'll play tomorrow. gl to all",FALSE,4,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",androsForm,0,FALSE,FALSE,NA,NA
"RT TheStreetTech ""Apple Still Hasn't Discovered a Breakout Video Hit $AAPL https://t.co/UURQrBzO75""",FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",BigMoneyTraders,0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: Services is a big area $AAPL is looking at, like Apple Pay &amp; music services - https://t.co/KHrZqcQ7fU https://t.co/‚Ä¶",FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>",CMLviz,4,TRUE,FALSE,NA,NA
"RT @YahooFinance: LIVE: ""If $AAPL is down big, it will affect the Dow."" - https://t.co/KHrZqcQ7fU https://t.co/KkonXKQ2d0",FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://www.capitalmarketlabs.com/"" rel=""nofollow"">Capital Market Labs</a>",CMLviz,3,TRUE,FALSE,NA,NA
"Today's million dollar PUT #options trade:
$AMZN $DPZ $NTES $BWLD $AAPL $TSRO $GOOG $CHTR $TSLA $CMG $LRCX ...
https://t.co/ORtVUPaBpX",FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""https://itunes.apple.com/us/app/stock-station-stock-market/id655425604?mt=8"" rel=""nofollow"">minteractapp</a>",MinteractApp,0,FALSE,FALSE,NA,NA
$AAPL wrong https://t.co/98nOiaXJMU,FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: Services is a big area $AAPL is looking at, like Apple Pay &amp; music services - https://t.co/KHrZqcQ7fU https://t.co/‚Ä¶",FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",dvdelano,4,TRUE,FALSE,NA,NA
$AAPL Apple reports earnings ahead of expected iPhone launch: Live blog https://t.co/mFIDytyco6,FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://finzine.com"" rel=""nofollow"">Finzine</a>",finzine,0,FALSE,FALSE,NA,NA
$AAPL Apple earnings at 5:00 pm EDT,FALSE,0,NA,01-08-2017 20:06,FALSE,NA,8.92477E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",paheli04,0,FALSE,FALSE,NA,NA
RT @SylvaCap: Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down pos‚Ä¶,FALSE,0,NA,01-08-2017 20:05,FALSE,NA,8.92477E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",Flawless__woodz,85,TRUE,FALSE,NA,NA
RT @JustinPulitzer: IDK why $AAPL can‚Äôt just release their numbers right after the bell like everyone else‚Ä¶ always has to be this waiting g‚Ä¶,FALSE,0,NA,01-08-2017 20:05,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",JakeCatskill,1,TRUE,FALSE,NA,NA
"#Apple earnings are on deck, so, you know, do this. $AAPL https://t.co/GArkxNuodh",FALSE,2,NA,01-08-2017 20:05,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TylerAuggieD,0,FALSE,FALSE,NA,NA
#AppleEarnings on the way. Here's what you need to know https://t.co/PuL4mAoJ8k $AAPL #Apple #AppleInc #AppleNews #AppleStock #AppleWatch,FALSE,0,NA,01-08-2017 20:05,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",moneymorning,0,FALSE,FALSE,NA,NA
"RT @StockTwits: Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL https://‚Ä¶",FALSE,0,NA,01-08-2017 20:05,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",MundoViews,19,TRUE,FALSE,NA,NA
I'm in my usual $AAPL earnings position. Champagne bottle in one hand &amp; Pepto in other.,FALSE,11,NA,01-08-2017 20:05,FALSE,NA,8.92476E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",15minofPham,0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: ""If $AAPL is down big, it will affect the Dow."" - https://t.co/KHrZqcQ7fU https://t.co/KkonXKQ2d0",FALSE,0,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GingerRoelofs,3,TRUE,FALSE,NA,NA
"$AAPL will beat. I think. guidance will keep the stock from nutso-ness i think. My ""ER"" plays 7-year-old equity &amp; JUN18 $120 Cs I'm +36% on",FALSE,1,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",androsForm,0,FALSE,FALSE,NA,NA
"RT @StockTwits: Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL https://‚Ä¶",FALSE,0,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",chelsea7707,19,TRUE,FALSE,NA,NA
"Apple Earnings time 
$AAPL https://t.co/9qhRZwACh8",FALSE,7,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",JesalTV,0,FALSE,FALSE,NA,NA
Apple Still Hasn't Discovered a Breakout Video Hit $AAPL https://t.co/ikh6xtQ6gD,FALSE,0,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""https://dlvrit.com/"" rel=""nofollow"">dlvr.it</a>",TheStreetTech,0,FALSE,FALSE,NA,NA
"LIVE: ""If $AAPL is down big, it will affect the Dow."" - https://t.co/KHrZqcQ7fU https://t.co/KkonXKQ2d0",FALSE,3,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",YahooFinance,3,FALSE,FALSE,NA,NA
"YahooFinance: LIVE: Services is a big area $AAPL is looking at, like Apple Pay &amp; music services - ‚Ä¶ https://t.co/4B6YaZS8N4",FALSE,0,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",serge_poznanski,0,FALSE,FALSE,NA,NA
"YahooFinance: LIVE: $AAPL #earnings any minute now, jj_under weighs in - https://t.co/HgHpXm8ryb https://t.co/erDeuHAXtO",FALSE,0,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",serge_poznanski,0,FALSE,FALSE,NA,NA
"Just made 20% from Aug 4 $AAPL calls. Was going to hold until earnings, but I don't like taking that much risk. It may sell-off. It may not.",FALSE,1,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Premier_Trades,0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:04,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Jose_I_Guarino,12,TRUE,FALSE,NA,NA
Trading Options Around Earnings Reports: https://t.co/Cw6vHAfkba #options $AMZN $NFLX $TSLA $AAPL $BBRY $TIF $GOOGL $LNKD $FB $QCOM,FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""https://profectussystems.autotradenow.com/"" rel=""nofollow"">InvestingBooks app</a>",Investing_Books,0,FALSE,FALSE,NA,NA
#Apple #earnings: How long will #iPhone sales be on ‚Äòpause‚Äô? $AAPL  #iPhone8 #Retail #applenews #stocks #Finance  https://t.co/2Fnjq6mKWs,FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",johnalunil,0,FALSE,FALSE,NA,NA
@Trading4_Living Gut says pop and drop on call.   would prefer just the pop however. $aapl,FALSE,1,Trading4_Living,01-08-2017 20:03,FALSE,8.92476E+17,8.92476E+17,4749163402,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SoxFanMattB,0,FALSE,FALSE,NA,NA
$aapl  MISS ! ! ! ! ! !  WOW ! ! ! DOWN DOWN DOWN!!!,FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ARepublic,0,FALSE,FALSE,NA,NA
"Earnings this week: 

Reporting today: $AAPL $SPWR $PAYC $FEYE $COHR $FTR $ILMN $RRC $DVN $HLF https://t.co/yUccQ3fHCS",FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OakmanInvesting,0,FALSE,FALSE,NA,NA
".@MsABalakrishnan is about to tackle Apple earnings, without Oreo fuel $AAPL https://t.co/nZThACBCpQ",FALSE,2,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",christiiineeee,0,FALSE,FALSE,NA,NA
$AAPL Oh My,FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",kcphaeton,0,FALSE,FALSE,NA,NA
$AAPL what time does it come out?,FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",KartikG85,0,FALSE,FALSE,NA,NA
"LIVE: Services is a big area $AAPL is looking at, like Apple Pay &amp; music services - https://t.co/KHrZqcQ7fU https://t.co/vYqPPn1lCZ",FALSE,2,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",YahooFinance,4,FALSE,FALSE,NA,NA
"YahooFinance: LIVE: $AAPL #earnings any minute now, jj_under weighs in - https://t.co/SC1EFGr29Q ‚Ä¶ https://t.co/Lh7X8mceLn",FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",bdnews24,0,FALSE,FALSE,NA,NA
RT @CBOE: $AAPL one of many companies with Weeklys reporting after the close https://t.co/OxVqritJaw https://t.co/KkPABeeEfs,FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",OmglolU,3,TRUE,FALSE,NA,NA
"$GOOG $MSFT $AAPL:

Microsoft‚Äôs New Program Lets Customers Upgrade Their Surface ‚Ä¶:

https://t.co/b8vNeG2HYb",FALSE,0,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://www.stocknewswires.com"" rel=""nofollow"">StockNewsWires</a>",ProTradersNews,0,FALSE,FALSE,NA,NA
"Oh right, it's gasp at big numbers day $AAPL",FALSE,2,NA,01-08-2017 20:03,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",jhollida24,0,FALSE,FALSE,NA,NA
"Imagine how high YM would be if $CAT $MCD and $BA were up today. Now we wait on $AAPL.

#rotation",FALSE,1,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",Emmonspired,0,FALSE,FALSE,NA,NA
"$AAPL earnings follow a consistent narrative, ""Wait till the iPhone (insert number) is released, it'll change everything""",FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",TrevirN,0,FALSE,FALSE,NA,NA
Where's Wolf Trader lol $AAPL,FALSE,1,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",farrisbaba,0,FALSE,FALSE,NA,NA
@jawikker $AAPL Thanks. I'm in the Aug 11 $162.50 calls @jcmccune3,FALSE,0,jawikker,01-08-2017 20:02,FALSE,8.92475E+17,8.92476E+17,43393475,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",asymmetricalpha,0,FALSE,FALSE,NA,NA
Four numbers to watch in Apple's earnings ‚Äî and 4 words to listen for $AAPL @apple #iphone8 https://t.co/hF21u8DlaM https://t.co/atBkOfex0W,FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",JorelLaraKalel,0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Lite</a>",RealUMShrestha,12,TRUE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ALYCBUR207,12,TRUE,FALSE,NA,NA
$AAPL 146 or 154,FALSE,2,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,NA,NA
$AAPL will be in play tomorrow beat or miss. https://t.co/tPl3Ppwbfp,FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stockspastor,0,FALSE,FALSE,NA,NA
"Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL  Invierte sabiamente",FALSE,1,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://www.botize.com"" rel=""nofollow"">Botize</a>",CarlosFlorenSv,0,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>",robertoagodinez,12,TRUE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",robertojirusta,12,TRUE,FALSE,NA,NA
Things might get ugly for $aapl with the iphone delay. With $aapl down that means almost all of the FANG stocks were down post earnings.,FALSE,235,NA,01-08-2017 20:02,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",SylvaCap,85,FALSE,FALSE,NA,NA
IDK why $AAPL can‚Äôt just release their numbers right after the bell like everyone else‚Ä¶ always has to be this waiting game. Soooo annoying.,FALSE,20,NA,01-08-2017 20:01,FALSE,NA,8.92476E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",JustinPulitzer,1,FALSE,FALSE,NA,NA
"RT @YahooFinance: LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,0,NA,01-08-2017 20:01,FALSE,NA,8.92476E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",GingerRoelofs,12,TRUE,FALSE,NA,NA
"Join @RobinhoodApp and we'll both get a share of stock like $AAPL, $F, or $S for free. Make sure to use my link. https://t.co/DWCEZjvgGF",FALSE,0,NA,01-08-2017 20:01,FALSE,NA,8.92476E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",HarryVilleGa,0,FALSE,FALSE,NA,NA
RT @JeffMacke: $AAPL This is the least important Apple quarter since the release of the iPhone.,FALSE,0,NA,01-08-2017 20:01,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",HotRodBlago30,2,TRUE,FALSE,NA,NA
"LIVE: $AAPL #earnings any minute now, @jj_under weighs in - https://t.co/KHrZqcQ7fU https://t.co/sQJDbRcTID",FALSE,11,NA,01-08-2017 20:01,FALSE,NA,8.92475E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",YahooFinance,12,FALSE,FALSE,NA,NA
RT @Tradewise: $AAPL earnings due after close. Option Mkt pricing in a +/- Move of 3% or $4.60. 2-Year avg move is 4.5%. iPhone 8 release d‚Ä¶,FALSE,0,NA,01-08-2017 20:01,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",WhatsFrankThink,1,TRUE,FALSE,NA,NA
$ZB_F $AAPL Bite out of $AAPL More Buyback debt on balance sheet than Current Assets https://t.co/QgbhaZv1Le,FALSE,0,NA,01-08-2017 20:01,FALSE,NA,8.92475E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",JohnConstintine,0,FALSE,FALSE,NA,NA
In $googl $spx $amzm $pcln puts. Small$spx calls just in case as hudge. Also $fc from the afternoon nothing else rest is cash  $aapl!!!!!!!,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",optionssharks,0,FALSE,FALSE,NA,NA
$AAPL This is the least important Apple quarter since the release of the iPhone.,FALSE,5,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://itunes.apple.com/us/app/twitter/id409789998?mt=12"" rel=""nofollow"">Twitter for Mac</a>",JeffMacke,2,FALSE,FALSE,NA,NA
$AAPL lets see this mess now. entire earnings season has been a sham so far this Q,FALSE,1,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://stocktwits.com"" rel=""nofollow"">StockTwits Web</a>",Trading4_Living,0,FALSE,FALSE,NA,NA
"My $AAPL take into earnings ...

Apple Unlikely to Break Multi-Year Resistance
https://t.co/9Dc9znHE5d",FALSE,2,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>",msttrader,0,FALSE,FALSE,NA,NA
$AAPL big jump into the close...closed above $150. Keep in mind $AAPL doesnt do earnings until 430,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",stocktrader300,0,FALSE,FALSE,NA,NA
Non movement $aapl earnings incoming,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>",willyumhmm,0,FALSE,FALSE,NA,NA
"I'm shorting $AAPL
I'm buying $FEYE",FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",david_thetrader,1,FALSE,FALSE,NA,NA
"The Closing Bell has rung - great job, everyone! Stay tuned for the $AAPL earnings report &amp; come back tomorrow for‚Ä¶ https://t.co/nghb502n73",FALSE,1,NA,01-08-2017 20:00,TRUE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",ThePixiePost,0,FALSE,FALSE,NA,NA
Zometeen $AAPL earnings...,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",optionznl,0,FALSE,FALSE,NA,NA
$AAPL earnings always come out at 4:30.,FALSE,3,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",kiwitrader24,0,FALSE,FALSE,NA,NA
$AAPL=&gt;revision-trends are (-) just like all his 'friends' ...re-rated https://t.co/6QylmJHJuk,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",Sburgalet,0,FALSE,FALSE,NA,NA
Apple Stock Price: 150.05 #apple $AAPL,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""https://flutter.social"" rel=""nofollow"">Flutter_HQ</a>",AppleStockPrice,0,FALSE,FALSE,NA,NA
Is Apple Stock All Set For A Post-Earnings Rally?? $AAPL https://t.co/S5ky0FCwG8,FALSE,0,NA,01-08-2017 20:00,FALSE,NA,8.92475E+17,NA,"<a href=""https://amigobulls.com"" rel=""nofollow"">amigobulls</a>",amigobulls,0,FALSE,FALSE,NA,NA
$AAPL market cap just under $800 bil. This is THE stock. A lot of $ rides on everything they say/do.,FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://www.apple.com"" rel=""nofollow"">iOS</a>",TopGunFP,0,FALSE,FALSE,NA,NA
"Nice $AAPL chase helping our typical earnings position, long stock, long Aug11 call spreads. Let's go $QQQ",FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",XMCapitalGroup,0,FALSE,FALSE,NA,NA
$AAPL Get your popcorn ready...,FALSE,1,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Ru_Fi_Ooooooooh,0,FALSE,FALSE,NA,NA
RT @appleinsider: Apple's 2017 Q3 sales get a boost from weakening US Dollar overseas $AAPL #USD https://t.co/mXszNWM9r9 https://t.co/ljUsQ‚Ä¶,FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com"" rel=""nofollow"">Twitter Web Client</a>",DanielEran,5,TRUE,FALSE,NA,NA
1 hour until $AAPL Q3 17 Earnings Call. Just need to stay awake for another two hours. Ì†ΩÌ∏¥ https://t.co/2nEXOC5Zyy https://t.co/W7EJRvadIR,FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://tapbots.com/tweetbot"" rel=""nofollow"">Tweetbot for iŒüS</a>",dougmorton,0,FALSE,FALSE,NA,NA
"Retweeted StockTwits (@StockTwits):

It's less than 3 hours away. GET ready. 
$AAPL https://t.co/DfmX07byJW... https://t.co/GDm5UpNxJg",FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://www.facebook.com/twitter"" rel=""nofollow"">Facebook</a>",DJWarrenYoung,0,FALSE,FALSE,NA,NA
"RT @StockTwits: Here's how Apple has traded heading into earnings

1-month +4%
3-month +2%
YTD +29%
1-year +41%
5-year +79%

$AAPL https://‚Ä¶",FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",DJWarrenYoung,19,TRUE,FALSE,NA,NA
LIVE: Apple earnings $AAPL https://t.co/QWtCYOtg2q https://t.co/qxKPdPDKYL,FALSE,0,NA,01-08-2017 19:59,FALSE,NA,8.92475E+17,NA,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",NydaCatapang,0,FALSE,FALSE,NA,NA
